263.817,288
264.317,288
264.818,288
265.319,287
265.819,287
266.32,286
266.821,285
267.322,285
267.822,285
268.322,285
268.823,284
269.323,283
269.824,282
270.325,282
270.826,282
271.326,282
271.827,281
272.327,280
272.828,280
273.328,279
273.829,279
274.33,279
274.831,278
275.331,277
275.832,277
276.332,277
276.832,276
277.333,275
277.834,274
278.335,274
278.835,274
279.336,273
279.837,272
280.337,271
280.837,271
281.338,271
281.839,270
282.34,269
282.84,269
283.341,269
283.842,268
284.342,267
284.842,266
285.343,266
285.844,266
286.344,265
286.845,264
287.346,263
287.847,263
288.347,263
288.847,262
289.348,261
289.849,261
290.349,260
290.85,260
291.351,260
291.851,259
292.352,258
292.852,258
293.353,258
293.853,257
294.354,256
294.855,255
295.356,255
295.856,255
296.357,255
296.857,254
297.358,253
297.858,252
298.359,252
298.86,252
299.36,251
299.861,251
300.362,250
300.862,249
301.362,249
301.863,248
302.364,247
302.865,247
303.365,246
303.866,246
304.367,245
304.868,244
305.367,244
305.868,244
306.369,243
306.869,242
307.37,241
307.871,241
308.372,241
308.872,240
309.372,240
309.873,240
310.374,239
310.874,239
311.375,238
311.876,238
312.377,237
312.877,237
313.377,236
313.878,236
314.378,236
314.879,235
315.38,234
315.881,233
316.381,233
316.882,233
317.382,232
317.883,232
318.383,231
318.884,231
319.385,230
319.886,230
320.386,230
320.887,229
321.387,228
321.887,228
322.388,228
322.889,227
323.39,227
323.89,227
324.391,226
324.892,225
325.392,225
325.892,225
326.393,225
326.894,225
327.395,224
327.895,223
328.396,223
328.897,223
329.397,222
329.897,222
330.398,221
330.899,221
331.399,220
331.9,220
332.401,220
332.902,219
333.402,218
333.902,218
334.403,218
334.904,217
335.404,217
335.905,217
336.406,217
336.906,216
337.407,216
337.907,215
338.408,215
338.908,214
339.409,214
339.91,214
340.411,214
340.911,214
341.412,213
341.912,213
342.413,212
342.913,212
343.414,211
343.915,211
344.415,211
344.916,211
345.417,210
345.917,209
346.417,209
346.918,209
347.419,209
347.92,208
348.42,208
348.921,207
349.422,206
349.923,207
350.422,206
350.923,206
351.424,205
351.924,205
352.425,205
352.926,205
353.427,204
353.927,204
354.427,204
354.928,203
355.429,203
355.929,203
356.43,203
356.931,203
357.432,202
357.932,201
358.432,201
358.933,201
359.433,201
359.934,200
360.435,199
360.936,200
361.436,199
361.937,198
362.437,198
362.938,198
363.438,198
363.939,197
364.44,197
364.941,197
365.441,197
365.942,196
366.442,196
366.942,196
367.443,195
367.944,195
368.445,195
368.945,195
369.446,195
369.947,194
370.447,194
370.947,193
371.448,193
371.949,193
372.45,192
372.95,192
373.451,192
373.952,191
374.452,191
374.952,191
375.453,190
375.954,190
376.454,190
376.955,190
377.456,190
377.957,190
378.457,190
378.957,190
379.458,189
379.958,189
380.459,188
380.96,188
381.461,188
381.961,187
382.462,187
382.962,187
383.463,187
383.963,186
384.464,186
384.965,185
385.466,185
385.966,185
386.467,184
386.967,184
387.467,184
387.968,184
388.469,184
388.97,184
389.47,184
389.971,184
390.472,183
390.972,183
391.472,182
391.973,182
392.474,182
392.975,182
393.475,182
393.976,181
394.477,181
394.976,180
395.477,180
395.978,179
396.479,179
396.979,179
397.48,179
397.981,179
398.482,179
398.982,179
399.482,179
399.983,178
400.484,178
400.984,177
401.485,177
401.986,176
402.486,176
402.987,176
403.487,176
403.988,176
404.488,176
404.989,175
405.49,175
405.991,175
406.491,175
406.992,175
407.492,175
407.993,174
408.493,173
408.994,173
409.495,173
409.995,173
410.496,173
410.997,173
411.497,172
411.997,172
412.498,171
412.999,171
413.5,171
414.0,171
414.501,171
415.002,171
415.502,171
416.002,171
416.503,171
417.004,170
417.504,170
418.005,170
418.506,169
419.007,169
419.507,168
420.007,168
420.508,168
421.009,168
421.509,168
422.01,167
422.511,167
423.012,167
423.512,167
424.012,167
424.513,166
425.013,166
425.514,166
426.015,166
426.516,166
427.016,165
427.517,165
428.017,165
428.518,165
429.018,165
429.519,164
430.02,164
430.521,164
431.021,163
431.522,163
432.022,163
432.522,163
433.023,163
433.524,163
434.025,163
434.525,163
435.026,163
435.527,162
436.027,162
436.527,162
437.028,161
437.529,161
438.03,160
438.53,160
439.031,160
439.532,160
440.031,160
440.532,160
441.033,160
441.534,160
442.034,160
442.535,160
443.036,160
443.537,159
444.036,159
444.537,158
445.038,158
445.539,158
446.039,157
446.54,157
447.041,157
447.541,157
448.042,157
448.542,157
449.043,157
449.543,157
450.044,157
450.545,157
451.046,157
451.546,156
452.047,156
452.547,156
453.048,155
453.548,154
454.049,154
454.55,154
455.05,154
455.551,154
456.052,154
456.552,154
457.052,154
457.553,153
458.054,154
458.555,154
459.055,153
459.556,153
460.057,153
460.557,152
461.057,152
461.558,152
462.059,152
462.559,152
463.06,151
463.561,151
464.062,151
464.561,151
465.062,151
465.563,151
466.064,151
466.564,151
467.065,150
467.566,150
468.067,150
468.567,149
469.067,149
469.568,149
470.068,149
470.569,149
471.07,149
471.571,148
472.071,149
472.572,148
473.072,148
473.573,148
474.073,148
474.574,148
475.075,148
475.576,147
476.076,147
476.577,147
477.077,147
477.577,146
478.078,146
478.579,146
479.08,146
479.58,146
480.081,146
480.582,146
481.082,146
481.582,146
482.083,146
482.584,145
483.085,145
483.585,145
484.086,144
484.587,144
485.086,144
485.587,144
486.088,144
486.589,144
487.089,144
487.59,144
488.091,144
488.592,144
489.091,144
489.592,144
490.093,143
490.594,143
491.094,142
491.595,142
492.096,142
492.596,142
493.097,142
493.597,142
494.098,141
494.598,142
495.099,142
495.6,141
496.101,141
496.601,141
497.102,141
497.602,140
498.102,140
498.603,140
499.104,140
499.605,140
500.105,140
500.606,140
501.107,140
501.607,140
502.107,140
502.608,139
503.109,139
503.61,138
504.11,138
504.611,138
505.112,138
505.611,138
506.112,138
506.613,138
507.114,138
507.614,138
508.115,138
508.616,137
509.117,137
509.616,137
510.117,136
510.618,136
511.119,137
511.619,136
512.12,136
512.621,136
513.122,136
513.622,136
514.122,136
514.623,135
515.123,135
515.624,135
516.125,135
516.626,135
517.126,135
517.627,135
518.127,135
518.628,135
519.128,135
519.629,135
520.13,135
520.63,134
521.131,133
521.632,133
522.132,133
522.632,133
523.133,133
523.634,133
524.135,133
524.635,133
525.136,133
525.637,133
526.137,133
526.637,133
527.138,133
527.639,132
528.139,132
528.64,132
529.141,132
529.642,131
530.141,131
530.642,132
531.143,131
531.644,132
532.144,131
532.645,131
533.146,130
533.647,130
534.146,130
534.647,130
535.148,130
535.648,130
536.149,130
536.65,130
537.151,130
537.651,130
538.152,130
538.652,130
539.153,130
539.653,129
540.154,129
540.655,128
541.156,128
541.656,129
542.157,128
542.657,128
543.157,129
543.658,128
544.159,128
544.66,127
545.16,127
545.661,127
546.162,127
546.662,127
547.162,127
547.663,127
548.164,127
548.665,127
549.165,127
549.666,127
550.167,126
550.666,126
551.167,126
551.668,126
552.169,126
552.669,125
553.17,126
553.671,126
554.172,126
554.671,126
555.172,125
555.673,125
556.174,125
556.674,125
557.175,125
557.676,124
558.176,124
558.676,125
559.177,124
559.678,125
560.178,125
560.679,124
561.18,125
561.681,124
562.181,124
562.681,123
563.182,123
563.683,123
564.183,123
564.684,123
565.185,123
565.685,123
566.186,123
566.686,123
567.187,122
567.687,122
568.188,122
568.689,122
569.19,122
569.69,122
570.191,122
570.692,122
571.192,122
571.692,122
572.193,122
572.694,122
573.194,122
573.695,122
574.196,121
574.697,121
575.196,121
575.697,120
576.198,120
576.699,121
577.199,120
577.7,120
578.201,121
578.702,121
579.201,121
579.702,120
580.203,120
580.703,119
581.204,119
581.705,119
582.206,119
582.706,119
583.206,119
583.707,119
584.208,119
584.708,119
585.209,119
585.71,119
586.211,119
586.711,119
587.212,118
587.712,118
588.212,118
588.713,118
589.214,118
589.715,117
590.215,118
590.716,117
591.217,117
591.717,118
592.217,118
592.718,118
593.219,117
593.72,116
594.22,117
594.721,116
595.222,116
595.721,116
596.222,116
596.723,116
597.224,116
597.724,116
598.225,116
598.726,116
599.227,116
599.726,116
600.227,116
600.728,116
601.229,115
601.729,115
602.23,115
602.731,115
603.231,115
603.731,115
604.232,115
604.733,115
605.233,115
605.734,114
606.235,114
606.736,114
607.236,114
607.736,114
608.237,114
608.738,114
609.238,114
609.739,114
610.24,114
610.74,114
611.241,114
611.742,114
612.242,114
612.742,113
613.243,113
613.744,113
614.245,113
614.745,113
615.246,113
615.747,113
616.246,113
616.747,113
617.248,113
617.749,112
618.249,112
618.75,111
619.251,111
619.752,112
620.251,112
620.752,111
621.253,112
621.754,112
622.254,112
622.755,112
623.256,111
623.757,111
624.256,111
624.757,111
625.258,111
625.758,111
626.259,111
626.76,111
627.261,111
627.761,111
628.261,111
628.762,111
629.263,111
629.763,110
630.264,110
630.765,110
631.266,109
631.766,109
632.267,109
632.767,109
633.267,110
633.768,109
634.269,110
634.77,110
635.27,110
635.771,109
636.272,109
636.772,109
637.272,108
637.773,108
638.274,108
638.774,108
639.275,108
639.776,108
640.277,108
640.776,108
641.277,108
641.778,108
642.279,108
642.779,108
643.28,108
643.781,108
644.282,108
644.781,108
645.282,108
645.783,107
646.283,107
646.784,107
647.285,108
647.786,107
648.286,107
648.786,108
649.287,107
649.788,107
650.288,106
650.789,106
651.29,106
651.791,106
652.291,106
652.791,106
653.292,106
653.792,106
654.293,106
654.794,107
655.295,106
655.795,105
656.296,105
656.797,105
657.297,105
657.797,105
658.298,105
658.799,105
659.3,105
659.8,105
660.301,105
660.802,105
661.301,105
661.802,105
662.303,105
662.804,105
663.304,105
663.805,104
664.306,104
664.807,104
665.306,104
665.807,104
666.308,104
666.809,104
667.309,104
667.81,105
668.311,104
668.811,104
669.312,104
669.813,103
-233.898,103
-233.848,103
-233.798,103
671.815,103
672.316,103
672.816,103
673.317,103
673.818,103
674.319,103
674.819,103
675.32,103
675.821,103
676.322,103
676.822,103
677.322,103
677.823,103
678.323,103
-233.047,103
679.325,102
679.826,102
680.326,102
680.827,102
681.328,102
681.829,102
682.329,102
682.83,102
